24441.71059         4728.39245
27173.75811         29117.78345
3809.604489         28715.00845
27401.27568         14561.26946
18970.77739         24008.41407
2926.21215         4256.590159
8354.946566         12652.83848
16406.44558         27472.06576
28725.20506         23766.21989
28946.65606         28784.77279
